image,ocr-text,image-label,text-label,image-text-label
/meme_images/1202.png,Aalim Ameen | @aalimameen | 5 saal mehnat karke car khreedi thi | Spiderman ne villain pe phenk dedi,0.0,1.0,1.0
/meme_images/1203.png,Satvik | @its satvik | Girls After Marriage: | On Social Media. | At Home,1.0,1.0,1.0
/meme_images/1204.png,aapko kisi ne | hai | Comments | vahulgandhi | 21h | Haan elections mein BJP ne  . | Reply | 632 | Kya,1.0,1.0,1.0
/meme_images/1205.png,Didi needs to hesitatet | IR ZP HIGH SGIO२ | ANAPALLI | arjunkumarako85 2w | सारे ऐप बंद होे गए अब तो आप बेरोजगार हो गए होंगे | १8 | Reply | See translation | niharika s official | २w | Author | Garjunkumarako85 sab banned hua | ab kya dekh ke hilate ho | 34 | Reply | See translation | View १l more replies,0.0,1.0,1.0
/meme_images/1206.png,"Aise 5 cakes chahiye hain | sir | Ek note add krna | ""ls mard ki tu iklauti pasand | Delivery address | honge | Okay | alag | alag",0.0,1.0,1.0
/meme_images/1207.png,"StMRAN | @SimRanaWorld | १d | २३ years and Im still a virgin! | 01,082 | L2474 | 4.794 | Ill 589K | अनंत चौहान | @heyyy anant | Replying to @SimRanaWorld | Yahi chiz ladka shadi time puch le to shadi cancel | ho jati he | 1१:09 PM | १८ Feb २४",1.0,1.0,1.0
/meme_images/1208.png,apsara | apsarawrites | Sanskari bacche | ke bahar sir s | karle ho shaadi nhi,0.0,1.0,1.0
/meme_images/1209.png,Comments | tanvi _arora_6९ २७s | Author | Aajao guys maje dungi | Reply | See translation | anujOwo Is | Reply,0.0,1.0,1.0
/meme_images/1210.png,Rabia | @rabiasaeedmalik | ye ghatiya adulting ke liye rotay thay bachpan | mein,0.0,1.0,1.0
/meme_images/1211.png,Always remember the tiny details of your outfit | before making an announcement via social | media,1.0,1.0,1.0
/meme_images/1212.png,Sujan Nainawasti | @Hukkum | Asian parents give you unmoanable names | so you can focus on your studies | Comments | pushkrrr १७h | Bro what | 276 | Reply | sarcastic ind १७h | Author | MDEASTIc | Gpushkrrr push kart | 705 | Reply,0.0,1.0,1.0
/meme_images/1213.png,"Tannu Choudhary | @tannuiscoding | My goal is to earn | it in FD and earn ३० LPA | doing nothing!! | 5cr , | put",0.0,0.0,0.0
/meme_images/1214.png,Phunsuk Wangdu | @Phunsukwangduji | Tera weight kitna hai behan? | Chasme ke sath ५४ | Aur bina chasme ka | Wo mujhe dikhayai nhi deta | Seen just nov,0.0,1.0,1.0
/meme_images/1215.png,apsara | apsarawrites | got scared for a second | CNEBTz,1.0,1.0,1.0
/meme_images/1216.png,stym | @stympaul | eating an apple while walking has a better | aura than smoking,0.0,0.0,0.0
/meme_images/1217.png,Puma | PEPS | PAKISTAN | Poma | OOYJU'S,1.0,1.0,1.0
/meme_images/1218.png,DOUBLE | @Naam Hi Kafi H | Instagram Influencers motivation be like | Sometimesyou need to | undresstogoup inlife,1.0,1.0,1.0
/meme_images/1219.png,Pallavi | @Memesociiety | WTF | Sia. | Thetoxichumanbeing | Do men look at their wifes face | sEx ? | Xavier @OfficialXavier | 4d | Idid once and she looked very angry She was | from the window | during  | looking,0.0,1.0,1.0
/meme_images/1220.png,Alice In Chaos | Delhiwalididi | Girl was literally the face of Netflix India n | now | disappeared like she never existed,0.0,0.0,0.0
/meme_images/1221.png,Prish | @moreofprish | Bachpan me socha tha 5Ok salary hogi toh | 4 mahine me 2 lakh ho jayenge,0.0,1.0,1.0
/meme_images/1222.png,Samcasm | DukhHuaSunke | Having sharp mind has its own cons | My office crush and this guy is bringing | same sabji for 3 days. Now | know theyre | fucking @५@),0.0,0.0,0.0
/meme_images/1223.png,Radhika Merchant chooses Mogra | flowers over Diamonds for haldi. | Comments | ahieeba | 13|1 | Kyu bhai recharge toh krwaya tha maine | Reply | See translation | 2101,0.0,1.0,1.0
/meme_images/1224.png,lafda hogaya | Comments | fxxkrixhh  २Oh | Premanand Maharaj | Reply,1.0,1.0,1.0
/meme_images/1225.png,Whatis the name of this Island?,1.0,0.0,1.0
/meme_images/1226.png,Dhruv Rathee | @dhruv rathee | 1h | Whats the joy in winning when half the | population knows its a fraud? | 5.6K | L२ 3.9K | 18K | Ilil 676K | % | Burnol lijiye,0.0,1.0,1.0
/meme_images/1227.png,"Nandanii | @nandiniigarg२1 | Life | Zjdaase zydaakabolayega, | kehtekehtesafyanash bo gya | update~",0.0,1.0,1.0
/meme_images/1228.png,"Yash Tiwari | @DrYashTiwari | Ye ""EVM hacking ka Rona"" start karne ka | muhurt kab start hoga ji..",0.0,1.0,1.0
/meme_images/1229.png,"Yes please | Ananda Wedasinghe | Wedasinghe | २५ frionds | ""Dip me in chocolate and throw me to the | lesbians"" | Add friend | Message",0.0,1.0,1.0
/meme_images/1230.png,BJP | paglu final Boss | 0 | sksundar1२1 ३w | ( | कपडा खोलकर भी डास करोगे तो मेरा नजर | 0.609 | बीजेपी के झडे पर रहेगा | Reply | Sce translatlon | 229,1.0,1.0,1.0
/meme_images/1231.png,CUIM | NEAT | FOOD POINT | Multi | INDIAN | CHINESE | TANDOORI | CONINEIAL | Poradise in Your Plote Ico | Cuisine,0.0,1.0,1.0
/meme_images/1232.png,"In childhood once i asked my dad, | where did he get these lines? | He told me | 'Bachpan mein sher se | ladai ho gyi thi to usne panjaa maar | diya tha",1.0,1.0,1.0
/meme_images/1233.png,Ye double tick kyu nahi ho raha? | Arpit Kool | Follow | @arpitk217 | Poor Sonali. | Sonali | Today | gatar | 22:25 | What gatar | 22:25 | your name dear | 22:25 | Mera naam sonali hain ok | 22:25 | Wahi toh १०० nali mil kar he | gatar banti hain | 22:26 | Dp ku hata li | 22:26 | Hey,0.0,1.0,1.0
/meme_images/1234.png,Abhi Zinda Hoon Kutton. | TRP Ke Chakkar Me Har Ghante | Marna Band Kro Mujhe,0.0,1.0,1.0
/meme_images/1235.png,Taha | @tahaactually | Real | humare zamane me | October | me hi hoodies nikal jaati thi,0.0,1.0,1.0
/meme_images/1236.png,racebookcom pnoto pnp:TDId = | Swara Bhaskar is in fire mode | Swara Bhaskar is in Tyre mode,1.0,1.0,1.0
/meme_images/1237.png,"arjunkapoor | 7 Avvysra, Karan Aujla, Jaani, Jyotica Tangri | 3 | Comments | thisissnehaaa.४5 १९h | In search of Diamond we lost coal. | Reply | 3,062",0.0,1.0,1.0
/meme_images/1238.png,Simran | @SSimrann26 | If someone is excited for Monday just know | there's an office affair involved.,0.0,0.0,0.0
/meme_images/1239.png,Unknown user | @Almightyt2015 | feel bad for whoever Uber Eats or DoorDash order | this is!,0.0,1.0,1.0
/meme_images/1240.png,SUPRIYA | @Supriyashrivxst | Problem solved | Tumhare parents mujhe pasand | krnege | Haan krenge na | Unhe durso ke bachhe hi jyda | pasand aate h | Seen just now,1.0,1.0,1.0
/meme_images/1241.png,Girls in boyis outfit | Boys in Girls Outfit,0.0,0.0,0.0
/meme_images/1242.png,"This is too much guys | Comments | dt mchulibarik ld | Sir | eid mein bakri banoge? | Reply | 10.3K | View | more replies | Iaibaimrannn ld | Sir ap itne handsome kyun nahi ho | Reply | 6,289 | View २५ more replies | shok  _ १d | Sir aapki jitni kam taareef kru utni hi jyada hai | 110",1.0,1.0,1.0
/meme_images/1243.png,Aditi | @aditiraaaj1 | iPhone | You cant install apps from untrusted | sources | Le Android | Tere ko jo karne ka hai tu kar,1.0,1.0,1.0
/meme_images/1244.png,Purnima | @ApkiPurnima | Mujhe pura bharosa hain | Mere sabar ka phal ksi ne khakar | hag diya hain,0.0,1.0,1.0
/meme_images/1245.png,Sagar | @sagarcasm | Smoking in Bengaluru is healthier than doing | Yoga in Delhi,0.0,0.0,0.0
/meme_images/1246.png,"Fortune, fame, spotlight  | doesnt matter | If youlre a man, safety is still a luxury | sanskruti salunke @snskrutisalunke | 1६h | Can | say this? | Neeraj Chopra is hot!?! | 132 | ८ २०३ | 3,110 | Smritika @Smritika6 | 13h | well he can throw his javelin inside me | anytime | 2२ | ८ ३८ | 12९ | Punarva | @Punarvvva | Replying to @Smritika6 and @snskrutisalunke | 87.58 | deep",0.0,1.0,1.0
/meme_images/1247.png,"Aap dukhi mat ho bhai ye sab Alhai | Our bundle of | arrived | With immense love and gratitude, | WC | welcome our | baby | ७th November २०२५ | Katrina & Vicky | imohdakhtar२0 | Comments | Search - Katrina and Vicky Kaushal family photos | beingsalmankhan | १s | Ye sab private cheeze internet pe mat | daala karo yarr | Reply | has | joy | boy",0.0,0.0,0.0
/meme_images/1248.png,ohmygodlucky_ 6d | pada hai ???? | 47.2K | Reply,0.0,1.0,1.0
/meme_images/1249.png,PT Sir married English Ma'am | 38.1K | 499 | 143,1.0,1.0,1.0
/meme_images/1250.png,"Chitra | @just chitraa | Bruhhh tti | Delivery address? | Iqbal avenue | NeV"" messages | Mai ni ara bhai wahan meri ex rehti thi | Message",1.0,0.0,1.0
/meme_images/1251.png,@We | Homosapiens | Big fan of whatever this is called,0.0,1.0,1.0
/meme_images/1252.png,"DOUBLE-R | @Naam_ kafi hai | Bandar kya jane adrak ka swaad, Aur.. | Midlle Class आदमी क्या जाने | @Naam_ kafi hai | Avocado का स्वाद",0.0,1.0,1.0
/meme_images/1253.png,"61.5( | Comments | ithakurabhii २w | by author | Whaeguru ji da parcel | Reply | See Translation | 2,424",0.0,1.0,1.0
/meme_images/1254.png,Comments | maizabdul_hu_ ७४ २d | Treasure box with no Treasure | 223 | Reply,0.0,1.0,1.0
/meme_images/1255.png,Punam | @missintrover | My humour is actually broken | Zindagi k sary | @missintrover | Sikh rahi hoon,1.0,1.0,1.0
/meme_images/1256.png,Zendaya in Marc Jacobs | Commander | @cOmmandderr | this how the gangster cats from tom & jerry | looked like.,0.0,1.0,1.0
/meme_images/1257.png,WAS | Nice Tattoo | GHJOII | Ab Govt. Job nhi milegi | NGE | KALPANA | KLLLED | %/0/0),1.0,1.0,1.0
/meme_images/1258.png,This was brutalo | Add a public comment... | Amrish Vadali | 6 months ago | After keeping this song as alarm at 6 am. | started | getting up at ५:३० am | 637 | 3७,0.0,1.0,1.0
/meme_images/1259.png,"well played bro | Mujhe ek tuta hua ladka chahiye | Kosom se bohut pyaar karungi | Comments | anashhxe २w | Meri tang mein rod dali hai | 6,809 | Reply",0.0,1.0,1.0
/meme_images/1260.png,"arjunkapoor | J Karan Aujla, Ikky | For | A Reason | Comments | Search | arjun kapoors reaction to anshula's post | anashhxe | Sir Aap Se Jyada Famous To Salman | Khan Ka Bracelet Hai !! | 4,525 | Reply | Share on Threads",0.0,1.0,1.0
/meme_images/1261.png,"Now itis your turn | @Haraaamzada | Stop saying that all EX are Snake. | Mine was | Spider! | Saali Jaal Bunti thi | Ashutosh Baranwal | Mine was Goldiee masale, | 'Jahan Jaye Rishtey Banaye | Rathod Shankar | १h | Mine was Nokia | Connecting all people | Reply | Shubham Sharma | 5६m | Mine was Airtel, sab try karo fir sahi chuno | Reply",1.0,1.0,1.0
/meme_images/1262.png,Dinda Academy | @academyzdinda | This is Indian Womens १९८३ moment | Unreal scenes | Jiortolstor | K | 2६ | २*D- | 21 | GAUD,0.0,1.0,1.0
/meme_images/1263.png,"Rashi | @rashi kakkar | Today is Halloween | a festival that is | celebrated in US, Canada and South Bombay | and South Delhi!",0.0,0.0,0.0
/meme_images/1264.png,Tyagi ji | @ | Tyagiji26१o | If Batman was from South India ५e,0.0,1.0,1.0
/meme_images/1265.png,"Harsh | @Harsh hunt | Happy Birthday to my high school math | teacher who gave me ९/९० and told me Id | be a failure. | Iearn more in three months than you earn | in a month, so who is the failure now?",1.0,1.0,1.0
/meme_images/1266.png,Mishl | @mishmanaged | २२h | only if you were १० years younger you | couldive created a religion out of it | @ayyyesh | 5d | Im १७ years old and he is ५२ ab kia krun?,0.0,0.0,0.0
/meme_images/1267.png,"Indian Tech & Infra | @IndianTechG. | १d | Zoho founder Sridhar Vembu is gearing up to | challenge Paytm and PhonePe with his new UPI | platform, Zoho | 0 | 423 | L२ 1.१K | 13K | Ilil 8७४K | Nikhil. | @fundoozx | Tech field ka Patanjali | Pay | 200.00 | @",1.0,1.0,1.0
/meme_images/1268.png,Ritik ' s Samraj | @SamRaj४g | True | Girls on | Girls on | WhatsApp status | Instagram status,1.0,1.0,1.0
/meme_images/1269.png,DOUBLE- घ | @Naam  Hi_Kafi_H | Dad clearing his | Throat at 6 am | My Alarm,0.0,1.0,1.0
/meme_images/1270.png,Svggest me a chatpata | Usetiame | (My name is deepak ) | Comments | icantmakeoutwhatsgoingonmylife २w | Chut ka parinda Deepak darinda | 7394 | Reply,0.0,0.0,0.0
/meme_images/1271.png,"Gagan | @1no aalsi | Shakti khatam ho | phir bhi maan | nahi raha | narsa. | @rathor7 | Bachpan mein hme lagta tha ki | Shaktimaan real hai, Ab same cheez | Mukesh Khanna ko lagti hai | gyi",0.0,1.0,1.0
/meme_images/1272.png,Aditi | @aditiraaaj1 | not bholi | Bhumika12Not | Do men look at their wifes face | Like | Comments | Share | did once and she looked very angry | she was | looking from the window. | during,0.0,0.0,0.0
/meme_images/1273.png,Marwadi bhau | @be marwadii | Inter cast marriage | ड | ईँ | ै | 8 | 8 | g्ठ | ड | =,0.0,1.0,1.0
/meme_images/1274.png,@We | Homosapiens | Not all heros wear caps,1.0,1.0,1.0
/meme_images/1275.png,"shagun | Follow | @blurandblack | $ | xual thoughts during lectures are | the worst distractions | ७:08 PM | २९ Oct २५ | 368K Views | २७३ Reposts | ८७ Quotes | 6,231 Likes | ८५४ Bookmarks | ONUsED | ८७ | Most relevant | Nikhil Sharda | @nikhil s | 13h | 0 | Replying to @blurandblack | academic thoughts during s x is worse | L७6 | 355 | Ilil 18.4K | ० | replies",1.0,0.0,1.0
/meme_images/1276.png,Bro wtf | arjunkapoor and kunalrawalofficial | Comments | zayn malic 4d | Sir veet k add mein jhar | t bno gy | 0 242 | Reply,0.0,1.0,1.0
/meme_images/1277.png,Vrundaa | @Vrundaaal | Thekua? Nahi bhai kuch thik ni hua,0.0,1.0,1.0
/meme_images/1278.png,"Ankita | beyondankita | saw this while travelling in metro today, seems | like its a sign from universe | Blue Line छक श्य्न | मम्फापम्व (थाक | Red Line छक श्य्न | bengalishaadi (्थाक | bengallshaadii",0.0,1.0,1.0
/meme_images/1279.png,Sab mana karte chacha ne insaniyat | ke nate ha kaha hai | PLS DO THSIN,0.0,1.0,1.0
/meme_images/1280.png,Xavier Uncle | @xavierunclelite | pre-diwali satellite view of india by NASA,1.0,1.0,1.0
/meme_images/1281.png,50:2K | 1006 | Comments | १_.miko ५d | Vaseline body moisturize ki bottle | 2846 | Reply,0.0,1.0,1.0
/meme_images/1282.png,"Comments | eknaam 0 | Ye Amitabh sir exactly kabse budhe | h | 9,049 | Reply | IW",1.0,1.0,1.0
/meme_images/1283.png,Dictator Jii | dictator_jii | Malaika Arora celebrated her 4९th bday in | २०१९ & ५Oth bday in २०२५. | 50,0.0,1.0,1.0
/meme_images/1284.png,"Raksha | caraksha1o3 | once Gmail decides your storage is full, it's | over no amount of deleting matters",0.0,1.0,1.0
/meme_images/1285.png,Shivam | @memes from mars | Krde firse delete | Dost | This message was deleted | 07:14 AM | Kya delete kia o७ १४ AM | Dost | Kuch nai | 07:14 AM | Bata na ०७:१4 AM | Dost | १OOrupe dede yr | 07:15AM | Dobara delete kr de | 07:15AM,0.0,1.0,1.0
/meme_images/1286.png,saaley | Ass me anythung | Your mother tongue? | Ciaes | Comments | engr mcdreamy ५d | Birthplace? | Bepl | Abey,1.0,1.0,1.0
/meme_images/1287.png,Gujrati Homelander | SAMBRAVNA | NEWS | BREAKNG NEUS | Gujarat gym freak arrested for | having an affair with ४S married | lactating women just to meet his | dally protein intake.,0.0,1.0,1.0
/meme_images/1288.png,Bhai teri bandi tujhe cheat kar rhi hai | O4 ४९ AM | Kon preeti yaa khushi? | 04:50 AM | Khushi | 04:50 AM | Khushi gupta yaa khushi singh | 04;54 AM | Khushi singh | 04:55 AM | Khushi chasme wali ya without chasme | wali? | 04:56 AM | Chasme wali ०४:५७ AM | bhai |  ladkiya kyu loyal nahi rehti | yaar | 04:58 AM | yeh,0.0,0.0,0.0
/meme_images/1289.png,DOUBLE R | @Naam_ kafi_hai | Bro WTF | When your sugar daddy falls asleep,0.0,1.0,1.0
/meme_images/1290.png,Shubham2.o | @bhavpaaji | 2d | Unpopular opinion but he is the best nepo kid of | bollywood | Pulkit Kochar | @kocharpulkit | took me a whole ३० seconds to realise | theyre not talking about SRK,1.0,1.0,1.0
/meme_images/1291.png,DOUBLE- 6 | @Naam Hi_Kafi H | WTF | Up | Comments | main huaryamand   ६d | UPI,0.0,0.0,0.0
/meme_images/1292.png,Shivam. | @ShivamHere_ 5६ | Dedication level | १७०,1.0,1.0,1.0
/meme_images/1293.png,Mae | @itsmemaeez | What growing up with siblings look like.,1.0,1.0,1.0
/meme_images/1294.png,"Muskan Rathore | @ratho... | १d | A rapist can go to temple and bleeding | woman cannot | Lawde ki society. | 0208 | L7317 | 0535 | Ilil 319K | Valproic Acid | Follow | @EatMyPaneer | Replying to @rathore muski | langda lulla man can attend the office | but a woman on | periods cannot | Lawde ka feminism | 19:42 | १५ Oct | 9,916 Views | ७१ Reposts | Quotes | 1,५1४ Likes | २5",0.0,1.0,1.0
/meme_images/1295.png,Selfless45 | @SelflessCricket | Captain so GOATed that | spent my | whole childhood believing that only a | Wicketkeeper can be a Captain.,0.0,0.0,0.0
/meme_images/1296.png,What would you name this ice cream?,0.0,1.0,1.0
/meme_images/1297.png,"absolut raspberry | @notwaltxz | childhood dream of buying an iPhone from own | money | नमर्ते | Juned Khatri | Engine... | @hijunedkhatri | idk man, mine was to become the blue | Power Ranger (still is)",0.0,0.0,0.0
/meme_images/1298.png,"Laroi Esq. | @fwlaroiski | just met someone who's parents were both | an ""only child"" so he has zero aunts uncles | cousins nothing",0.0,1.0,1.0
/meme_images/1299.png,Harry | Literally | Maths Physics | Chemisrry erC.. | Aavices | Dovble Meaning Jokes,1.0,1.0,1.0
/meme_images/1300.png,Pallavi | @PallaviSinghh | Bro has a plan B incase 'meow meow | doesn t work,1.0,0.0,1.0
/meme_images/1301.png,Financially Im here | ENGINEER | NEWS | BREAKING NEWS | पेशाब का पैसा | देकर युवक ने की | चोरी से टट्टी | LAYEST | NEWS | साहसोमलठ | युवठला | सिथोपकडा,0.0,1.0,1.0
/meme_images/1302.png,Anusurya | @Anusuryatomar3 | Hair i want | Hair i have,0.0,1.0,1.0
/meme_images/1303.png,narendramodi | Comments | Rahul Gandhi | 1५h | Prompt??? | Reply,0.0,1.0,1.0
/meme_images/1304.png,@Whotfismick | thought it was 5 bald mfs in the whip,0.0,1.0,1.0
/meme_images/1305.png,Im curious pasand kya kar rahe hain ye ?,1.0,1.0,1.0
/meme_images/1306.png,Abhi Hardik Pandya bolta hoga | tu kya hain beee | Kevin Panchal Bso | Ulko | Renly | Hardlt Pondya | @ krunalits mne | Liuc | Rcply | Kcvin Papchal Dso | SAID WHO RU | Lire | Repl y | Hardlt Pandya | abe jathu mare photo pe cmnt kar raha | nal aur muje pub raha nal wno | Heply | MDIA,0.0,1.0,1.0
/meme_images/1307.png,"PETA UK | @PETAUK | Cows are friends, not food. | Barry @Bazza294२ | Name one cow you re friends with | PETA UK | @PETAUK | PUTA | Your mum",1.0,1.0,1.0
/meme_images/1308.png,Fatema Inayat | @fatemaainayat | who said a hijabi couldn t graduate | Chirag Shah | @CurlingFreeKick | Quran,0.0,1.0,1.0
/meme_images/1309.png,cute | POV your husband | fulfills the dream you saw | with your ex boyfriend | २03 k,0.0,1.0,1.0
/meme_images/1310.png,UmdarTamker | @UmdarTa... | Ccndom of Sugar daddy | 0 | ८२ | 5 | Ilil ७५ | V. Jatin | JatinTweets | २m | Replying to @UmdarTamker | Sabke semen me sugar hota hai | 0 | L२ | Ilil 6 | UmdarTamker | UmdarTa... | Replying to @JatinTweets | Pata nahi bhai...kabhi taste nahi kiya !!,0.0,1.0,1.0
/meme_images/1311.png,"Cooked% % | We kissed , we slept together, | and then suddenly he said | we are in @ | relationship | Comments | labonnnno | २Ow | He was not aware about your profession | 15115 | Reply",1.0,1.0,1.0
/meme_images/1312.png,Lagta hain dhoni ke sath inka koi | personal dushmani hain | 8 | RS 4५ GAMING | Kon kenta nai thnala ne २०१9 st mein dive nani | lagayi thi lagayi to thi par match khatam hone | ke baad rayudu par,0.0,1.0,1.0
/meme_images/1313.png,Gareeb but shaukeen Raja | Oxygen | @WhateverVishal | Instagram Influencers | Agirlwhohave ३+ cr. In | herbank | Mewith Rs. 3४९ | recharge,0.0,0.0,0.0
/meme_images/1314.png,They are in love | hrmn bhardwaj 5h | Aunty 9 glowing skin ka raaz bta do pls | Reply | deepabhatt21o6 3h | Author | Tumhare uncle hai | Reply,0.0,1.0,1.0
/meme_images/1315.png,Bhavana pandey | @Bhavana5६२ | Most dangerous human invention | Nucle@r | bomb | Ai,1.0,1.0,1.0
/meme_images/1316.png,MrB | @brahmatmajay | ७h | किस के फैन ज्यादा अशिष्ट हैं? | अक्षय कुमार | 38% | आमिर खान | 4% | शाह रुख खान | 28% | सलमान खान | 30% | ५८५ votes | २२ hours ३० minutes left | 37 | ८२ ४४ | 2२ | UTSAV @prakashzutsav | 13m | Sir ashist matlab | khiladi Jeetu | @KhiladiJeetu | 4m | Gawar | UTSAV | @prakash utsav | Replying to @KhiladiJeetu | @brahmatmajay | DD Akshay Ko kar | yr | and | diya,0.0,0.0,0.0
/meme_images/1317.png,"When The Prince Of Dubai Came To India, He Requested | Our PM Modi To Export Me to them | 6 Months | Meanwhile his | Space Technology | Road in India | For",1.0,1.0,1.0
/meme_images/1318.png,"Wtf | कुंभकरण | kumbhkaran | Equal salary equal treatment, everything | then | deserve equal trolling too.. | [4 | 155 | 0 11.7K | Ilil २७६K | % | sakshi chauhan @sakshichaul. | 9h | $ | Tere | ko bol pregnant hokar dikha de | 030 | ८७ 2 | 04 | Ilil 1.६K | they | baap",1.0,1.0,1.0
/meme_images/1319.png,Any legend | Queen | @hunt74705 | Only legend will understand,0.0,1.0,1.0
/meme_images/1320.png,Afganistan coocked aand forces | Operation Sindoor | Operation Tandoor,0.0,0.0,0.0
/meme_images/1321.png,Kush | @kushika twt | ५० shades of meow,0.0,1.0,1.0
/meme_images/1322.png,"If | were in Amitabh Bachchan's place, | would slap him twice and then ask questions",0.0,0.0,0.0
/meme_images/1323.png,Fun At All X | @lshita  Sharma४२ | Pimple | Day before | whole | any function | year,0.0,1.0,1.0
/meme_images/1324.png,Abhishek | @MSDianAbhiii | Bro disappeared like it never existed. | 10  | No SIM | Olfice | calenda,1.0,1.0,1.0
/meme_images/1325.png,Willcolaboratewith eveny | brand WhocommentoD this | teel | 84.2k | Comments | Search | ai fashion model controversy | xhamsterr1 २w | Hello mam | Reply,1.0,0.0,1.0
/meme_images/1326.png,Kendriya Vidyalaya from Japan,0.0,1.0,1.0
/meme_images/1327.png,Please bhai bas Ye karde | Comments | vikas shrivastava8 १४h | Bhai ek baar big boss me chle jao please | 55 | Reply | See translation,0.0,1.0,1.0
/meme_images/1328.png,Is she | hearing herself? | awkwardgoat३ | @DivijaBhasin | १d | Why do men think feminists feel bad when they re | called randi? | need to come up with a better | insult. Im a proud randi. | love | being = | a randi. That word | has no negative connotation for me. | actually like it | and own it | randi supremacy | They,0.0,1.0,1.0
/meme_images/1329.png,"Pallavi Pandey | pallavipan.. | 1४h | If these guys were so du 'mb, how did | make it to ICE Delhi ??? | Viral Patel | @viralpatel१5 | 14h | Replying to @pallavipandeyy | was the smartest person in my school | but | was the dur best in my college. | Rajguru Bhosale | @BhosaleRajguru | Replying to @viralpatel१5 and @pallavipandeyy | Bro sacrificed himself to prove his point | they",0.0,1.0,1.0
/meme_images/1330.png,Today १२ २७ PM | Had lunch? | Double tap to | 0 | Message. | Haan Haan | Nabi | conversation skills | Hading,1.0,1.0,1.0
/meme_images/1331.png,Short Boyin India | Short girl in India | Bauna | Choti | Bh*dk | Bacchi,0.0,1.0,1.0
/meme_images/1332.png,DOUBLE-R | @Naam kafi hai | When the joke was too good that you end | up here | PRINCIPAL 'S | OFFICE,1.0,1.0,1.0
/meme_images/1333.png,Nehr who? | @Nher who | Instagram is wilding | Comments | xthetic | mani Id | Aur do modi ko vote | 417 | Reply | See translation | possible _haizprajeet_ Id | Author | Oxthetic | mani dene ki | 433 | zarurat nhi woh khud le lete | hain | Reply | View १२ more replies,0.0,1.0,1.0
/meme_images/1334.png,Kantara | Climax | Kantara | Chapter- 1 | climax,0.0,1.0,1.0
/meme_images/1335.png,pankajtripathi | pankajtripathi | Shashwat Sachcev Shilpa Rao Ujal G . | Urfi Javed after seeing this:,0.0,1.0,1.0
/meme_images/1336.png,When you go back to your ex and | she hurts you again | Tumhe toh phaansee hogi phansee,1.0,1.0,1.0
/meme_images/1337.png,Mayurrr | @themayurchouhan | my intentions with you <३,0.0,1.0,1.0
/meme_images/1338.png,"Soon, Indian girls Will adopt this and | saY | body my choice' | MY",0.0,0.0,0.0
/meme_images/1339.png,"Bhagwan ji downfall kaisa bhi do, | but comeback lord | jaisa hi dena | boby",0.0,1.0,1.0
/meme_images/1340.png,"JB @९3Yorker | 1h | Replying to @DivijaBhasin | comments mam ? | @Raunaksvisuals | ११ minutes ago | Behen tu insta pe hi Thik he |  3 | @awkwardgoat3 | 8 minutes ago | Aur tu blue drum mein | 01 | ८२ | 045 | Ilil २.४K | awkwardgoatz | Follow | @DivijaBhasin | Replying to @९३Yorker | Haan tu bhi blue drum mei belong karta | hai | 13:00 | O४ Oct २५ | 3,408 Views | 4 Reposts | १८ Quotes | ६० Likes | Any",1.0,1.0,1.0
/meme_images/1341.png,Mohit | @Warlock mohit | Guess which state? | THEN | NOW,0.0,0.0,0.0
/meme_images/1342.png,Papa ke zamane ki Sydney Sweeney,1.0,1.0,1.0
/meme_images/1343.png,"Beats in Brief | bid | @beatsinbrief | Let s talk about Hike: | First big Made-in-India messenger | Raised hundreds of millions in | funding | Became a Unicorn in २०१६, S१.४B valuation | Hidden Mode , offline SMS, and more | Tried to be a Super App | wallet, games, news, | everything | By Jan २०२१, Hike Messenger shut down | At the end, the Indian dream for a homegrown | messenger didn t survive. | Why do you think Hike couldn t make it? | hj",1.0,1.0,1.0
/meme_images/1344.png,"Pubity | @pubity | Bollywood star Shah Rukh Khan has overtaken | Taylor Swift to become the richest entertainer in | the world with a net worth of S१.4 billion, as per | Hurun Rich List २०२५ | chanakya fc | The Sleigher | १.४ billion net worth but not one significant movie | that will be remembered ५० years from now",0.0,1.0,1.0
/meme_images/1345.png,PAWAN | @_bas_karzpawan | Me realising ab rishtedaro ke Bachho ko pese | dene ki hmari baari aagyi,0.0,0.0,0.0
/meme_images/1346.png,Us bhai Us | devilwearspuma | @jagrutea | it took me a year to move on from a guy i | dated for २२ | visual basic | @visualbasic97 | it took me like 2 years to move on from a | girl i never even dated | days,0.0,1.0,1.0
/meme_images/1347.png,NITESH | @Nitesh805181 | When it comes to choosing the perfect tool for | open-box delivery | Le delivery guy,0.0,0.0,0.0
/meme_images/1348.png,Online Shopping | The product | The product | Iordered | received,0.0,1.0,1.0
/meme_images/1349.png,Kush | @kushika twt | National purse for every Mummy in india.,1.0,1.0,1.0
/meme_images/1350.png,vidha | @vidha | am proudly a | vegetarian. my plate is free of | cruelty | and tears. | vidhayakji | @vidhayyakji | and taste | guilt,1.0,0.0,1.0
/meme_images/1351.png,Byomkesh | @byomkesbakshy | Koi inka bhi dukh samjho yaar | anidea | Aise videos mat dalo pls .meri biwi bhi | gym jaati hai | Reply | 20.2K,0.0,1.0,1.0
/meme_images/1352.png,"Shakhahari hu Roti hata de | 272K | Comments | devfr १४h | Jain hu pyaz hta de | Reply | See translation | 1,121",0.0,1.0,1.0
